,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,ApplicantIncome_scaled,CoapplicantIncome_scaled,Dependents_scaled,LoanAmount_scaled,Loan_status
172,LP001586,Male,Yes,3,Not Graduate,No,3522,0.0,81.0,180.0,1.0,Rural,0.04348148148148148,0.0,1.0,0.10419681620839363,0
173,LP001594,Male,Yes,0,Graduate,No,5708,5625.0,187.0,360.0,1.0,Semiurban,0.07046913580246913,0.13499892000863994,0.0,0.2575976845151953,0
174,LP001603,Male,Yes,0,Not Graduate,Yes,4344,736.0,87.0,360.0,1.0,Semiurban,0.053629629629629624,0.017663858689130486,0.0,0.11287988422575977,1
175,LP001606,Male,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,0.04317283950617284,0.04713562291501668,0.0,0.15484804630969606,1
176,LP001608,Male,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,0.025246913580246912,0.03885568915448676,0.6666666666666666,0.13314037626628072,0
177,LP001610,Male,Yes,3,Graduate,No,5516,11300.0,495.0,360.0,0.0,Semiurban,0.06809876543209877,0.2711978304173567,1.0,0.703328509406657,0
178,LP001616,Male,Yes,1,Graduate,No,3750,0.0,116.0,360.0,1.0,Semiurban,0.046296296296296294,0.0,0.3333333333333333,0.15484804630969606,1
179,LP001630,Male,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,0.028802469135802467,0.03482372141022872,0.0,0.1345875542691751,1
180,LP001633,Male,Yes,1,Graduate,No,6400,7250.0,180.0,360.0,0.0,Urban,0.07901234567901234,0.17399860801113592,0.3333333333333333,0.24746743849493485,0
181,LP001634,Male,No,0,Graduate,No,1916,5063.0,67.0,360.0,1.0,Rural,0.02365432098765432,0.1215110279117767,0.0,0.08393632416787264,0
182,LP001636,Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,0.05679012345679012,0.0,0.0,0.09261939218523878,1
183,LP001637,Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,0.4178518518518518,0.0,0.3333333333333333,0.36324167872648333,0
184,LP001639,Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,0.044753086419753084,0.0,0.0,0.14327062228654122,1
185,LP001640,Male,Yes,0,Graduate,Yes,39147,4750.0,120.0,360.0,1.0,Semiurban,0.4832962962962963,0.11399908800729594,0.0,0.1606367583212735,0
186,LP001641,Male,Yes,1,Graduate,Yes,2178,0.0,66.0,300.0,0.0,Rural,0.026888888888888886,0.0,0.3333333333333333,0.0824891461649783,1
187,LP001643,Male,Yes,0,Graduate,No,2383,2138.0,58.0,360.0,1.0,Rural,0.02941975308641975,0.05131158950728394,0.0,0.07091172214182344,1
188,LP001644,Male,Yes,0,Graduate,Yes,674,5296.0,168.0,360.0,1.0,Rural,0.008320987654320986,0.12710298317613458,0.0,0.23010130246020258,1
189,LP001647,Male,Yes,0,Graduate,No,9328,0.0,188.0,180.0,1.0,Rural,0.11516049382716048,0.0,0.0,0.25904486251808967,0
190,LP001653,Male,No,0,Not Graduate,No,4885,0.0,48.0,360.0,1.0,Rural,0.060308641975308636,0.0,0.0,0.05643994211287988,1
191,LP001656,Male,No,0,Graduate,No,12000,0.0,164.0,360.0,1.0,Semiurban,0.14814814814814814,0.0,0.0,0.22431259044862514,0
192,LP001657,Male,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,0.07448148148148148,0.0,0.0,0.21852387843704774,1
193,LP001658,Male,No,0,Graduate,No,3858,0.0,76.0,360.0,1.0,Semiurban,0.047629629629629626,0.0,0.0,0.09696092619392185,1
194,LP001664,Male,No,0,Graduate,No,4191,0.0,120.0,360.0,1.0,Rural,0.05174074074074074,0.0,0.0,0.1606367583212735,1
195,LP001665,Male,Yes,1,Graduate,No,3125,2583.0,170.0,360.0,1.0,Semiurban,0.038580246913580245,0.061991504067967454,0.3333333333333333,0.2329956584659913,1
196,LP001666,Male,No,0,Graduate,No,8333,3750.0,187.0,360.0,1.0,Rural,0.10287654320987653,0.08999928000575995,0.0,0.2575976845151953,0
197,LP001669,Female,No,0,Not Graduate,No,1907,2365.0,120.0,360.0,1.0,Urban,0.02354320987654321,0.05675954592363261,0.0,0.1606367583212735,1
198,LP001671,Female,Yes,0,Graduate,No,3416,2816.0,113.0,360.0,1.0,Semiurban,0.042172839506172836,0.06758345933232535,0.0,0.150506512301013,1
199,LP001673,Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0.13580246913580246,0.0,0.0,0.10709117221418234,0
200,LP001674,Male,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,0.03209876543209876,0.05999952000383997,0.3333333333333333,0.11722141823444283,1
201,LP001677,Male,No,2,Graduate,No,4923,0.0,166.0,360.0,0.0,Semiurban,0.06077777777777777,0.0,0.6666666666666666,0.22720694645441386,0
202,LP001682,Male,Yes,3,Not Graduate,No,3992,0.0,117.0,180.0,1.0,Urban,0.049283950617283946,0.0,1.0,0.15629522431259044,0
203,LP001688,Male,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,0.043209876543209874,0.025991792065663474,0.3333333333333333,0.18234442836468884,1
204,LP001691,Male,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,0.04835802469135802,0.0,0.6666666666666666,0.1664254703328509,0
205,LP001692,Female,No,0,Not Graduate,No,4408,0.0,120.0,360.0,1.0,Semiurban,0.05441975308641975,0.0,0.0,0.1606367583212735,1
206,LP001693,Female,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,0.04004938271604938,0.0,0.0,0.10274963820549927,1
207,LP001698,Male,No,0,Not Graduate,No,3975,2531.0,55.0,360.0,1.0,Rural,0.04907407407407407,0.06074351405188758,0.0,0.06657018813314038,1
208,LP001699,Male,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,0.030604938271604938,0.0,0.0,0.0723589001447178,1
209,LP001702,Male,No,0,Graduate,No,3418,0.0,127.0,360.0,1.0,Semiurban,0.04219753086419753,0.0,0.0,0.170767004341534,1
210,LP001708,Female,No,0,Graduate,No,10000,0.0,214.0,360.0,1.0,Semiurban,0.12345679012345678,0.0,0.0,0.29667149059334297,0
211,LP001711,Male,Yes,3,Graduate,No,3430,1250.0,128.0,360.0,0.0,Semiurban,0.04234567901234568,0.029999760001919985,1.0,0.17221418234442834,0
212,LP001713,Male,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,0.09613580246913579,0.0,0.3333333333333333,0.3342981186685962,0
213,LP001715,Male,Yes,3,Not Graduate,Yes,5703,0.0,130.0,360.0,1.0,Rural,0.0704074074074074,0.0,1.0,0.17510853835021706,0
214,LP001716,Male,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,0.039172839506172834,0.07250341997264022,0.0,0.18523878437047755,1
215,LP001720,Male,Yes,3,Not Graduate,No,3850,983.0,100.0,360.0,1.0,Semiurban,0.04753086419753086,0.023591811265509875,1.0,0.13169319826338638,0
216,LP001722,Male,Yes,0,Graduate,No,150,1800.0,135.0,360.0,1.0,Rural,0.0018518518518518517,0.04319965440276478,0.0,0.18234442836468884,1
217,LP001726,Male,Yes,0,Graduate,No,3727,1775.0,131.0,360.0,1.0,Semiurban,0.04601234567901234,0.042599659202726375,0.0,0.1765557163531114,1
218,LP001732,Male,Yes,2,Graduate,No,5000,0.0,72.0,360.0,0.0,Semiurban,0.06172839506172839,0.0,0.6666666666666666,0.09117221418234442,0
219,LP001734,Female,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,1.0,Semiurban,0.05287654320987654,0.057191542467660256,0.6666666666666666,0.170767004341534,0
220,LP001736,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0.02741975308641975,0.0,0.0,0.07380607814761216,1
221,LP001743,Male,Yes,2,Graduate,No,4009,1717.0,116.0,360.0,1.0,Semiurban,0.049493827160493824,0.041207670338637294,0.6666666666666666,0.15484804630969606,0
222,LP001744,Male,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,0.03667901234567901,0.06698346413228694,0.0,0.19536903039073802,1
223,LP001749,Male,Yes,0,Graduate,No,7578,1010.0,175.0,360.0,1.0,Semiurban,0.09355555555555554,0.024239806081551348,0.0,0.24023154848046308,1
224,LP001750,Male,Yes,0,Graduate,No,6250,0.0,128.0,360.0,1.0,Semiurban,0.07716049382716049,0.0,0.0,0.17221418234442834,1
225,LP001751,Male,Yes,0,Graduate,No,3250,0.0,170.0,360.0,1.0,Rural,0.040123456790123455,0.0,0.0,0.2329956584659913,1
226,LP001754,Male,Yes,0,Not Graduate,Yes,4735,0.0,138.0,360.0,1.0,Urban,0.05845679012345679,0.0,0.0,0.1866859623733719,1
227,LP001758,Male,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,1.0,Semiurban,0.07716049382716049,0.0406796745626035,0.6666666666666666,0.29088277858176553,0
228,LP001760,Male,Yes,0,Graduate,No,4758,0.0,158.0,480.0,1.0,Semiurban,0.05874074074074074,0.0,0.0,0.21562952243125902,1
229,LP001761,Male,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,0.07901234567901234,0.0,0.0,0.276410998552822,1
230,LP001765,Male,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,0.030753086419753085,0.04929560563515492,0.3333333333333333,0.1374819102749638,1
231,LP001768,Male,Yes,0,Graduate,No,3716,0.0,42.0,180.0,1.0,Rural,0.04587654320987654,0.0,0.0,0.04775687409551375,1
232,LP001770,Male,No,0,Not Graduate,No,3189,2598.0,120.0,360.0,1.0,Rural,0.03937037037037037,0.062351501187990495,0.0,0.1606367583212735,1
233,LP001776,Female,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,0.10287654320987653,0.0,0.0,0.39218523878437045,0
234,LP001778,Male,Yes,1,Graduate,No,3155,1779.0,140.0,360.0,1.0,Semiurban,0.03895061728395061,0.042695658434732525,0.3333333333333333,0.18958031837916062,1
235,LP001784,Male,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,1.0,Rural,0.06790123456790123,0.030239758081935346,0.3333333333333333,0.2329956584659913,1
236,LP001786,Male,Yes,0,Graduate,No,5746,0.0,255.0,360.0,1.0,Urban,0.07093827160493826,0.0,0.0,0.35600578871201155,0
237,LP001788,Female,No,0,Graduate,Yes,3463,0.0,122.0,360.0,1.0,Urban,0.04275308641975308,0.0,0.0,0.16353111432706222,1
238,LP001790,Female,No,1,Graduate,No,3812,0.0,112.0,360.0,1.0,Rural,0.047061728395061724,0.0,0.3333333333333333,0.14905933429811866,1
239,LP001792,Male,Yes,1,Graduate,No,3315,0.0,96.0,360.0,1.0,Semiurban,0.04092592592592592,0.0,0.3333333333333333,0.12590448625180894,1
240,LP001798,Male,Yes,2,Graduate,No,5819,5000.0,120.0,360.0,1.0,Rural,0.0718395061728395,0.11999904000767994,0.6666666666666666,0.1606367583212735,0
241,LP001800,Male,Yes,1,Not Graduate,No,2510,1983.0,140.0,180.0,1.0,Urban,0.030987654320987653,0.047591619267045866,0.3333333333333333,0.18958031837916062,1
242,LP001806,Male,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,0.036604938271604937,0.13682290541675668,0.0,0.21128798842257596,1
243,LP001807,Male,Yes,2,Graduate,Yes,6250,1300.0,108.0,360.0,1.0,Rural,0.07716049382716049,0.031199750401996785,0.6666666666666666,0.14327062228654122,0
244,LP001811,Male,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,0.04204938271604938,0.10600715194278446,0.0,0.16497829232995656,1
245,LP001813,Male,No,0,Graduate,Yes,6050,4333.0,120.0,180.0,1.0,Urban,0.07469135802469136,0.10399116807065543,0.0,0.1606367583212735,0
246,LP001814,Male,Yes,2,Graduate,No,9703,0.0,112.0,360.0,1.0,Urban,0.11979012345679012,0.0,0.6666666666666666,0.14905933429811866,0
247,LP001819,Male,Yes,1,Not Graduate,No,6608,0.0,137.0,180.0,1.0,Urban,0.08158024691358025,0.0,0.3333333333333333,0.18523878437047755,1
248,LP001824,Male,Yes,1,Graduate,No,2882,1843.0,123.0,480.0,1.0,Semiurban,0.03558024691358024,0.044231646146830825,0.3333333333333333,0.16497829232995656,1
249,LP001825,Male,Yes,0,Graduate,No,1809,1868.0,90.0,360.0,1.0,Urban,0.022333333333333334,0.044831641346869226,0.0,0.11722141823444283,1
250,LP001835,Male,Yes,0,Not Graduate,No,1668,3890.0,201.0,360.0,0.0,Semiurban,0.020592592592592593,0.093359253125975,0.0,0.2778581765557163,1
251,LP001836,Female,No,2,Graduate,No,3427,0.0,138.0,360.0,1.0,Urban,0.04230864197530864,0.0,0.6666666666666666,0.1866859623733719,0
252,LP001841,Male,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,1.0,Rural,0.03188888888888889,0.052007583939328486,0.0,0.1374819102749638,1
253,LP001843,Male,Yes,1,Not Graduate,No,2661,7101.0,279.0,180.0,1.0,Semiurban,0.03285185185185185,0.17042263661890705,0.3333333333333333,0.3907380607814761,0
254,LP001844,Male,No,0,Graduate,Yes,16250,0.0,192.0,360.0,0.0,Urban,0.20061728395061726,0.0,0.0,0.2648335745296671,0
255,LP001846,Female,No,3,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,0.03806172839506173,0.0,1.0,0.35600578871201155,0
256,LP001849,Male,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,0.07462962962962963,0.0,0.0,0.15340086830680172,1
257,LP001854,Male,Yes,3,Graduate,No,5250,0.0,94.0,360.0,1.0,Urban,0.06481481481481481,0.0,1.0,0.12301013024602024,0
258,LP001859,Male,Yes,0,Graduate,No,14683,2100.0,304.0,360.0,1.0,Rural,0.1812716049382716,0.050399596803225574,0.0,0.426917510853835,0
259,LP001864,Male,Yes,3,Not Graduate,No,4931,0.0,128.0,360.0,1.0,Semiurban,0.06087654320987654,0.0,1.0,0.17221418234442834,0
260,LP001865,Male,Yes,1,Graduate,No,6083,4250.0,330.0,360.0,1.0,Urban,0.07509876543209876,0.10199918400652795,0.3333333333333333,0.46454413892908825,0
261,LP001868,Male,No,0,Graduate,No,2060,2209.0,134.0,360.0,1.0,Semiurban,0.025432098765432096,0.053015575875392996,0.0,0.18089725036179446,1
262,LP001870,Female,No,1,Graduate,No,3481,0.0,155.0,36.0,1.0,Semiurban,0.0429753086419753,0.0,0.3333333333333333,0.21128798842257596,1
263,LP001871,Female,No,0,Graduate,No,7200,0.0,120.0,360.0,1.0,Rural,0.08888888888888888,0.0,0.0,0.1606367583212735,1
264,LP001872,Male,No,0,Graduate,Yes,5166,0.0,128.0,360.0,1.0,Semiurban,0.06377777777777778,0.0,0.0,0.17221418234442834,1
265,LP001875,Male,No,0,Graduate,No,4095,3447.0,151.0,360.0,1.0,Rural,0.050555555555555555,0.08272733818129455,0.0,0.20549927641099852,1
266,LP001877,Male,Yes,2,Graduate,No,4708,1387.0,150.0,360.0,1.0,Semiurban,0.05812345679012346,0.033287733698130414,0.6666666666666666,0.20405209840810418,0
267,LP001882,Male,Yes,3,Graduate,No,4333,1811.0,160.0,360.0,0.0,Urban,0.05349382716049383,0.043463652290781675,1.0,0.21852387843704774,0
268,LP001883,Female,No,0,Graduate,No,3418,0.0,135.0,360.0,1.0,Rural,0.04219753086419753,0.0,0.0,0.18234442836468884,1
269,LP001884,Female,No,1,Graduate,No,2876,1560.0,90.0,360.0,1.0,Urban,0.03550617283950617,0.03743970048239614,0.3333333333333333,0.11722141823444283,1
270,LP001888,Female,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,0.039962962962962964,0.0,0.0,0.030390738060781478,1
271,LP001891,Male,Yes,0,Graduate,No,11146,0.0,136.0,360.0,1.0,Urban,0.13760493827160494,0.0,0.0,0.18379160636758318,0
272,LP001892,Male,No,0,Graduate,No,2833,1857.0,126.0,360.0,1.0,Rural,0.03497530864197531,0.04456764345885233,0.0,0.16931982633863962,1
273,LP001894,Male,Yes,0,Graduate,No,2620,2223.0,150.0,360.0,1.0,Semiurban,0.032345679012345675,0.0533515731874145,0.0,0.20405209840810418,1
274,LP001896,Male,Yes,2,Graduate,No,3900,0.0,90.0,360.0,1.0,Semiurban,0.04814814814814815,0.0,0.6666666666666666,0.11722141823444283,0
275,LP001900,Male,Yes,1,Graduate,No,2750,1842.0,115.0,360.0,1.0,Semiurban,0.033950617283950615,0.04420764633882929,0.3333333333333333,0.15340086830680172,1
276,LP001903,Male,Yes,0,Graduate,No,3993,3274.0,207.0,360.0,1.0,Semiurban,0.049296296296296296,0.07857537139702882,0.0,0.28654124457308244,1
277,LP001904,Male,Yes,0,Graduate,No,3103,1300.0,80.0,360.0,1.0,Urban,0.03830864197530864,0.031199750401996785,0.0,0.10274963820549927,1
278,LP001907,Male,Yes,0,Graduate,No,14583,0.0,436.0,360.0,1.0,Semiurban,0.18003703703703702,0.0,0.0,0.61794500723589,0
279,LP001908,Female,Yes,0,Not Graduate,No,4100,0.0,124.0,360.0,1.0,Rural,0.05061728395061728,0.0,0.0,0.1664254703328509,1
280,LP001910,Male,No,1,Not Graduate,Yes,4053,2426.0,158.0,360.0,0.0,Urban,0.05003703703703703,0.058223534211726304,0.3333333333333333,0.21562952243125902,1
281,LP001914,Male,Yes,0,Graduate,No,3927,800.0,112.0,360.0,1.0,Semiurban,0.04848148148148148,0.01919984640122879,0.0,0.14905933429811866,1
282,LP001915,Male,Yes,2,Graduate,No,2301,985.7999877999998,78.0,180.0,1.0,Urban,0.028407407407407406,0.023659010435116513,0.6666666666666666,0.09985528219971056,0
283,LP001917,Female,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,0.022358024691358024,0.03998368013055895,0.0,0.06512301013024602,1
284,LP001922,Male,Yes,0,Graduate,No,20667,0.0,130.0,360.0,1.0,Rural,0.2551481481481481,0.0,0.0,0.17510853835021706,0
285,LP001924,Male,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,0.03898765432098765,0.07327141382868937,0.0,0.11577424023154846,1
286,LP001925,Female,No,0,Graduate,Yes,2600,1717.0,99.0,300.0,1.0,Semiurban,0.03209876543209876,0.041207670338637294,0.0,0.130246020260492,1
287,LP001926,Male,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,0.04572839506172839,0.047999616003071975,0.0,0.1606367583212735,1
288,LP001931,Female,No,0,Graduate,No,4124,0.0,115.0,360.0,1.0,Semiurban,0.05091358024691358,0.0,0.0,0.15340086830680172,1
289,LP001935,Male,No,0,Graduate,No,9508,0.0,187.0,360.0,1.0,Rural,0.1173827160493827,0.0,0.0,0.2575976845151953,0
290,LP001936,Male,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,0.03796296296296296,0.05798353613171095,0.0,0.18813314037626624,1
291,LP001938,Male,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,0.05432098765432099,0.0,0.6666666666666666,0.170767004341534,0
292,LP001940,Male,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,0.038925925925925926,0.03743970048239614,0.6666666666666666,0.18089725036179446,0
293,LP001945,Female,No,0,Graduate,No,5417,0.0,143.0,480.0,0.0,Urban,0.06687654320987654,0.0,0.0,0.19392185238784368,1
294,LP001947,Male,Yes,0,Graduate,No,2383,3334.0,172.0,360.0,1.0,Semiurban,0.02941975308641975,0.08001535987712098,0.0,0.23589001447178,1
295,LP001949,Male,Yes,3,Graduate,No,4416,1250.0,110.0,360.0,1.0,Urban,0.054518518518518515,0.029999760001919985,1.0,0.14616497829232994,0
296,LP001953,Male,Yes,1,Graduate,No,6875,0.0,200.0,360.0,1.0,Semiurban,0.08487654320987653,0.0,0.3333333333333333,0.276410998552822,0
297,LP001954,Female,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,0.057604938271604934,0.0,0.3333333333333333,0.18234442836468884,1
298,LP001955,Female,No,0,Graduate,No,5000,2541.0,151.0,480.0,1.0,Rural,0.06172839506172839,0.060983512131902944,0.0,0.20549927641099852,1
299,LP001963,Male,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,0.024864197530864197,0.07019943840449276,0.3333333333333333,0.150506512301013,1
300,LP001964,Male,Yes,0,Not Graduate,No,1800,2934.0,93.0,360.0,0.0,Urban,0.02222222222222222,0.07041543667650658,0.0,0.1215629522431259,1
301,LP001972,Male,Yes,0,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,0.035493827160493825,0.04199966400268798,0.0,0.13892908827785816,1
302,LP001974,Female,No,0,Graduate,No,5000,0.0,132.0,360.0,1.0,Rural,0.06172839506172839,0.0,0.0,0.17800289435600578,1
303,LP001977,Male,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,0.020061728395061727,0.04327165382676939,0.3333333333333333,0.12590448625180894,1
304,LP001978,Male,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,0.04938271604938271,0.05999952000383997,0.0,0.18958031837916062,1
305,LP001990,Male,No,0,Not Graduate,No,2000,0.0,117.0,360.0,1.0,Urban,0.024691358024691357,0.0,0.0,0.15629522431259044,1
306,LP001993,Female,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,0.04644444444444444,0.03998368013055895,0.0,0.18234442836468884,1
307,LP001994,Female,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,0.029629629629629627,0.044711642306861546,0.0,0.1374819102749638,1
308,LP001996,Male,No,0,Graduate,No,20233,0.0,480.0,360.0,1.0,Rural,0.2497901234567901,0.0,0.0,0.6816208393632417,0
309,LP001998,Male,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,1.0,Rural,0.09465432098765432,0.0,0.6666666666666666,0.25470332850940663,0
310,LP002002,Female,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,0.03601234567901234,0.0,0.0,0.1085383502170767,1
311,LP002004,Male,No,0,Not Graduate,No,2927,2405.0,111.0,360.0,1.0,Semiurban,0.0361358024691358,0.05771953824369405,0.0,0.14761215629522428,1
312,LP002006,Female,No,0,Graduate,No,2507,0.0,56.0,360.0,1.0,Rural,0.030950617283950616,0.0,0.0,0.06801736613603473,1
313,LP002008,Male,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,1.0,Rural,0.07093827160493826,0.0,0.6666666666666666,0.19536903039073802,0
314,LP002024,Male,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,0.03053086419753086,0.044231646146830825,0.0,0.21707670043415336,1
315,LP002031,Male,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,0.04196296296296296,0.03935968512251902,0.3333333333333333,0.14761215629522428,1
316,LP002035,Male,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,0.04588888888888889,0.0,0.6666666666666666,0.1606367583212735,0
317,LP002036,Male,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,1.0,Urban,0.025407407407407406,0.0512155902752778,0.0,0.11432706222865412,1
318,LP002043,Female,No,1,Graduate,No,3541,0.0,112.0,360.0,1.0,Semiurban,0.043716049382716046,0.0,0.3333333333333333,0.14905933429811866,1
319,LP002050,Male,Yes,1,Graduate,Yes,10000,0.0,155.0,360.0,1.0,Rural,0.12345679012345678,0.0,0.3333333333333333,0.21128798842257596,0
320,LP002051,Male,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,0.029629629629629627,0.052007583939328486,0.0,0.15340086830680172,1
321,LP002053,Male,Yes,3,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,0.05360493827160494,0.004535963712290302,1.0,0.1664254703328509,0
322,LP002054,Male,Yes,2,Not Graduate,No,3601,1590.0,117.0,360.0,1.0,Rural,0.04445679012345679,0.03815969472244222,0.6666666666666666,0.15629522431259044,0
323,LP002055,Female,No,0,Graduate,No,3166,2985.0,132.0,360.0,1.0,Rural,0.03908641975308642,0.07163942688458493,0.0,0.17800289435600578,1
324,LP002065,Male,Yes,3,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,0.18518518518518517,0.0,1.0,0.42112879884225757,0
325,LP002067,Male,Yes,1,Graduate,Yes,8666,4983.0,376.0,360.0,0.0,Rural,0.10698765432098765,0.11959104327165383,0.3333333333333333,0.5311143270622286,0
326,LP002068,Male,No,0,Graduate,No,4917,0.0,130.0,360.0,0.0,Rural,0.0607037037037037,0.0,0.0,0.17510853835021706,1
327,LP002082,Male,Yes,0,Graduate,Yes,5818,2160.0,184.0,360.0,1.0,Semiurban,0.07182716049382716,0.05183958528331773,0.0,0.2532561505065123,1
328,LP002086,Female,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,0.05349382716049383,0.058823529411764705,0.0,0.14616497829232994,1
329,LP002087,Female,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,0.030864197530864196,0.0,0.0,0.08393632416787264,1
330,LP002097,Male,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,0.05412345679012345,0.04303165574675403,0.3333333333333333,0.15629522431259044,1
331,LP002098,Male,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,0.03623456790123457,0.0,0.0,0.12879884225759766,1
332,LP002100,Male,No,0,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,0.03497530864197531,0.0,0.0,0.08972503617945007,1
333,LP002101,Male,Yes,0,Graduate,No,63337,0.0,490.0,180.0,1.0,Urban,0.7819382716049382,0.0,0.0,0.6960926193921853,0
334,LP002103,Male,Yes,1,Graduate,Yes,9833,1833.0,182.0,180.0,1.0,Urban,0.12139506172839505,0.043991648066815464,0.3333333333333333,0.25036179450072354,0
335,LP002106,Male,Yes,0,Graduate,Yes,5503,4490.0,70.0,360.0,1.0,Semiurban,0.06793827160493826,0.10775913792689659,0.0,0.08827785817655572,0
336,LP002110,Male,Yes,1,Graduate,No,5250,688.0,160.0,360.0,1.0,Rural,0.06481481481481481,0.016511867905056758,0.3333333333333333,0.21852387843704774,1
337,LP002112,Male,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,1.0,Rural,0.030864197530864196,0.11039911680706554,0.6666666666666666,0.24167872648335742,0
338,LP002113,Female,No,3,Not Graduate,No,1830,0.0,117.0,360.0,0.0,Urban,0.02259259259259259,0.0,1.0,0.15629522431259044,0
339,LP002114,Female,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,0.05135802469135802,0.0,0.0,0.08972503617945007,1
340,LP002115,Male,Yes,3,Not Graduate,No,2647,1587.0,173.0,360.0,1.0,Rural,0.032679012345679014,0.03808769529843761,1.0,0.23733719247467433,0
341,LP002116,Female,No,0,Graduate,No,2378,0.0,46.0,360.0,1.0,Rural,0.029358024691358023,0.0,0.0,0.053545586107091175,1
342,LP002119,Male,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,0.05622222222222222,0.02949576403388773,0.3333333333333333,0.21562952243125902,1
343,LP002126,Male,Yes,3,Not Graduate,No,3173,0.0,74.0,360.0,1.0,Semiurban,0.039172839506172834,0.0,1.0,0.09406657018813314,0
344,LP002128,Male,Yes,2,Graduate,No,2583,2330.0,125.0,360.0,1.0,Rural,0.03188888888888889,0.055919552643578854,0.6666666666666666,0.16787264833574528,0
345,LP002129,Male,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,0.03085185185185185,0.05899152806777546,0.0,0.21852387843704774,1
